s_arc,x,y,z,width_left,width_right,sector
1728.3602,-626.5851,652.9682,0.0000,5.5420,5.5170,2
1733.3569,-621.6845,651.9925,0.0000,5.5510,5.5350,2
1738.3537,-616.7838,651.0173,0.0000,5.5610,5.5540,2
1743.3505,-611.8830,650.0426,0.0000,5.5700,5.5720,2
1748.3473,-606.9820,649.0686,0.0000,5.5800,5.5900,2
1753.3442,-602.0808,648.0954,0.0000,5.5890,5.6090,2
1758.3411,-597.1795,647.1231,0.0000,5.5990,5.6270,2
1763.3380,-592.2778,646.1518,0.0000,5.6080,5.6450,2
1768.3350,-587.3759,645.1817,0.0000,5.6180,5.6640,2
1773.3320,-582.4737,644.2129,0.0000,5.6270,5.6820,2
1778.3291,-577.5711,643.2455,0.0000,5.6370,5.7000,2
1783.3263,-572.6682,642.2796,0.0000,5.6460,5.7190,2
1788.3235,-567.7649,641.3155,0.0000,5.6490,5.7370,2
1793.3209,-562.8611,640.3531,0.0000,5.6430,5.7570,2
1798.3183,-557.9568,639.3926,0.0000,5.6370,5.7770,2
1803.3157,-553.0522,638.4339,0.0000,5.6310,5.7960,2
1808.3133,-548.1472,637.4768,0.0000,5.6250,5.8160,2
1813.3108,-543.2418,636.5212,0.0000,5.6190,5.8350,2
1818.3084,-538.3363,635.5667,0.0000,5.6130,5.8550,2
1823.3059,-533.4305,634.6133,0.0000,5.6070,5.8750,2
1828.3034,-528.5247,633.6607,0.0000,5.6010,5.8940,2
1833.3008,-523.6188,632.7086,0.0000,5.5950,5.9140,2
1838.2981,-518.7130,631.7570,0.0000,5.5890,5.9330,2
1843.2953,-513.8072,630.8056,0.0000,5.5830,5.9530,2
1848.2923,-508.9015,629.8542,0.0000,5.5770,5.9720,2
1853.2892,-503.9961,628.9026,0.0000,5.5710,5.9920,2
1858.2858,-499.0910,627.9506,0.0000,5.5650,6.0120,2
1863.2823,-494.1862,626.9980,0.0000,5.5590,6.0310,2
1868.2785,-489.2817,626.0452,0.0000,5.5530,6.0510,2
1873.2744,-484.3770,625.0944,0.0000,5.5470,6.0700,2
1878.2702,-479.4718,624.1481,0.0000,5.5410,6.0900,2
1883.2657,-474.5653,623.2089,0.0000,5.5350,6.1090,2
1888.2609,-469.6573,622.2794,0.0000,5.5290,6.1290,2
1893.2561,-464.7471,621.3622,0.0000,5.5230,6.1490,2
1898.2511,-459.8343,620.4597,0.0000,5.5170,6.1680,2
1903.2460,-454.9184,619.5747,0.0000,5.5110,6.1880,2
1908.2411,-449.9988,618.7095,0.0000,5.5050,6.2070,2
1913.2364,-445.0751,617.8669,0.0000,5.4990,6.2270,2
1918.2321,-440.1468,617.0494,0.0000,5.5380,6.1510,2
1923.2283,-435.2133,616.2595,0.0000,5.5910,6.0460,2
1928.2255,-430.2742,615.4998,0.0000,5.6440,5.9410,2
1933.2238,-425.3292,614.7725,0.0000,5.6970,5.8370,2
1938.2228,-420.3785,614.0784,0.0000,5.7500,5.7320,2
1943.2223,-415.4230,613.4172,0.0000,5.8030,5.6280,2
1948.2216,-410.4633,612.7891,0.0000,5.8560,5.5230,2
1953.2204,-405.5000,612.1938,0.0000,5.9090,5.4190,2
1958.2182,-400.5340,611.6315,0.0000,5.8580,5.5490,2
1963.2144,-395.5659,611.1020,0.0000,5.7420,5.8290,2
1968.2089,-390.5962,610.6051,0.0000,5.6260,6.1090,2
1973.2020,-385.6248,610.1401,0.0000,5.5100,6.3890,2
