s_arc,x,y,z,width_left,width_right,sector
1658.9082,-574.3092,590.6352,0.0000,4.3470,4.2470,2
1663.9076,-574.2514,595.6343,0.0000,4.2160,4.3640,2
1668.9083,-574.1581,600.6341,0.0000,4.0840,4.4820,2
1673.9101,-574.0328,605.6344,0.0000,3.9990,4.5340,2
1678.9130,-573.8790,610.6349,0.0000,4.1110,4.3260,2
1683.9166,-573.7002,615.6353,0.0000,4.1900,4.2570,2
1688.9207,-573.5000,620.6354,0.0000,4.2680,4.1880,2
1693.9249,-573.2818,625.6349,0.0000,4.3470,4.1190,2
1698.9290,-573.0491,630.6336,0.0000,4.4250,4.0500,2
1703.9325,-572.8055,635.6311,0.0000,4.5000,3.9850,2
1708.9350,-572.5545,640.6273,0.0000,4.4680,4.0640,2
1713.9362,-572.2984,645.6220,0.0000,4.4360,4.1440,2
1718.9362,-572.0361,650.6151,0.0000,4.4040,4.2230,2
1723.9352,-571.7659,655.6068,0.0000,4.3720,4.3020,2
1728.9332,-571.4863,660.5969,0.0000,4.3400,4.3810,2
1733.9305,-571.1954,665.5857,0.0000,4.3080,4.4600,2
1738.9272,-570.8918,670.5732,0.0000,4.2760,4.5390,2
1743.9234,-570.5736,675.5593,0.0000,4.2640,4.5210,2
1748.9195,-570.2392,680.5442,0.0000,4.2730,4.3980,2
1753.9157,-569.8869,685.5279,0.0000,4.2830,4.2750,2
1758.9120,-569.5151,690.5104,0.0000,4.2920,4.1520,2
1763.9089,-569.1221,695.4918,0.0000,4.3020,4.0290,2
1768.9066,-568.7062,700.4722,0.0000,4.3170,3.9520,2
1773.9054,-568.2658,705.4515,0.0000,4.3440,3.9630,2
1778.9055,-567.7991,710.4298,0.0000,4.3720,3.9740,2
1783.9070,-567.3047,715.4069,0.0000,4.3990,3.9850,2
1788.9096,-566.7811,720.3819,0.0000,4.4270,3.9970,2
1793.9128,-566.2270,725.3543,0.0000,4.3750,4.0490,2
1798.9163,-565.6408,730.3234,0.0000,4.2630,4.1320,2
1803.9199,-565.0212,735.2885,0.0000,4.1500,4.2150,2
1808.9233,-564.3667,740.2489,0.0000,4.0380,4.2980,2
1813.9263,-563.6760,745.2040,0.0000,4.0060,4.3680,2
